Index,HasCreditCard,IsMale,CreditScore,Tenure,IsFromFrance,Balance,Salary,IsFromGermany,IsFromSpain,NumOfProducts,HasAnyDeposit,IsActiveMember,AgeGroup,Age,Churned
223,1,1,567,2,1,0.0,167984.61,0,0,2,0,1,37,42,0
1759,1,0,642,5,0,129753.69,582.53,1,0,1,1,0,27,30,0
2033,1,0,667,5,0,92171.35,178106.34,1,0,3,1,0,32,37,1
4084,1,0,850,4,0,114347.85,109089.04,0,1,2,1,1,42,45,0
4237,1,1,492,4,1,141359.37,39519.53,0,0,2,1,0,32,35,0
277,1,1,756,3,1,0.0,11199.04,0,0,1,0,1,57,62,1
1575,1,1,678,10,0,115563.71,91633.53,1,0,1,1,1,22,23,0
5847,1,1,509,1,0,0.0,69113.14,0,1,2,0,0,27,29,0
1722,1,0,585,7,1,0.0,2401.26,0,0,2,0,0,37,39,0
8653,0,0,774,1,0,110646.54,108804.28,0,1,1,1,0,42,43,0
943,1,0,376,6,1,0.0,157333.69,0,0,1,0,0,42,46,1
4582,1,0,572,2,1,0.0,36099.7,0,0,2,0,0,42,47,0
2859,0,1,607,3,1,0.0,187048.72,0,0,2,0,0,22,25,0
7991,0,1,664,5,0,133705.74,134455.84,0,1,1,1,0,27,32,0
1425,0,0,603,8,0,91611.12,144675.3,0,1,1,1,0,37,42,1
9167,1,0,627,2,0,137852.96,172269.21,1,0,1,1,1,32,35,1
5291,1,0,795,9,0,94348.94,29239.29,1,0,1,1,0,52,56,1
7007,1,0,544,6,1,0.0,124113.04,0,0,2,0,1,32,33,0
446,0,0,748,1,1,77780.29,183049.41,0,0,1,1,1,22,26,0
15,1,0,635,7,0,0.0,65951.65,0,1,2,0,1,32,35,0
5866,1,1,663,4,1,0.0,76884.05,0,0,1,0,0,37,39,0
8922,1,0,472,1,1,0.0,48357.9,0,0,2,0,1,32,37,0
2195,1,0,850,2,1,0.0,171706.66,0,0,2,0,1,32,34,0
8999,1,0,674,10,0,83727.68,45418.12,1,0,1,1,0,37,38,0
8675,1,1,529,8,1,103101.56,154002.02,0,0,2,1,1,62,67,1
4059,1,1,557,8,1,146200.01,177944.64,0,0,1,1,0,37,39,0
1664,1,0,700,4,0,148571.07,189826.96,1,0,1,1,0,37,40,1
6280,1,0,757,9,0,117294.12,94187.47,0,1,4,1,0,52,55,1
2607,1,1,657,3,1,118829.03,73127.61,0,0,2,1,1,27,32,0
5859,1,0,570,10,1,176173.52,97045.32,0,0,1,1,0,27,30,1
5347,1,1,603,1,1,129743.75,109145.2,0,0,1,1,0,27,31,0
4691,1,1,497,6,0,111769.14,55859.27,1,0,2,1,0,22,24,0
1073,0,0,624,6,0,0.0,196668.51,0,1,2,0,1,22,23,0
1531,1,0,611,2,1,107508.93,120801.65,0,0,2,1,1,22,26,0
1772,0,1,600,1,1,142663.46,88669.89,0,0,1,1,1,32,37,0
5920,1,1,645,8,0,0.0,162012.6,0,1,2,0,0,47,49,0
119,1,0,524,8,0,107818.63,199725.39,1,0,1,1,0,27,31,1
2802,1,1,498,8,0,127864.26,46677.9,0,1,1,1,1,27,29,0
3202,1,1,722,6,1,0.0,195486.28,0,0,2,0,0,18,20,0
5531,1,1,638,6,1,114543.27,97755.29,0,0,1,1,1,32,34,0
2454,1,0,783,9,0,126224.87,4423.63,0,1,1,1,1,57,59,0
968,0,0,637,9,0,0.0,26057.08,0,1,2,0,0,32,34,0
1541,1,1,530,1,0,137060.88,165227.23,1,0,2,1,1,22,23,0
3560,1,0,650,7,1,142028.36,32275.09,0,0,1,1,0,62,64,1
5997,1,1,638,4,0,108716.59,74241.09,1,0,2,1,1,57,62,0
7032,0,1,478,0,0,83287.05,44147.95,0,1,2,1,1,47,48,1
3840,1,1,629,2,0,121647.54,64849.74,1,0,2,1,1,37,40,1
7468,1,0,651,10,0,117791.06,75837.58,1,0,2,1,1,32,37,0
4417,1,1,471,3,1,164951.56,190531.77,0,0,1,1,0,37,42,0
2774,0,1,559,1,1,0.0,155639.76,0,0,2,0,0,27,29,0
3754,1,1,777,6,1,0.0,163225.48,0,0,2,0,1,22,23,0
5661,1,1,706,4,0,114386.85,28601.68,0,1,1,1,1,67,68,0
1615,1,1,641,9,1,0.0,81514.06,0,0,3,0,1,72,77,0
2855,0,1,748,1,1,142645.43,69132.66,0,0,1,1,0,32,33,0
6378,1,1,692,9,1,0.0,113505.93,0,0,1,0,0,32,33,1
8689,1,1,637,9,0,154309.67,125334.16,1,0,1,1,1,37,40,1
9000,1,0,702,9,0,0.0,158527.45,0,1,2,0,1,37,38,0
2032,1,1,765,3,1,123372.3,115429.32,0,0,1,1,1,47,51,0
6202,0,1,612,5,1,0.0,151256.22,0,0,3,0,0,37,41,0
2470,1,1,727,6,0,140418.81,113033.73,1,0,1,1,1,32,36,1
5074,0,1,644,9,0,112746.54,141230.07,1,0,2,1,0,32,34,0
5271,1,1,588,9,0,150186.22,65611.01,1,0,2,1,1,32,33,0
9261,0,0,799,7,0,167395.6,139537.43,1,0,2,1,1,37,39,0
7418,1,0,730,5,0,124053.03,118591.67,1,0,1,1,0,32,37,0
1386,0,0,716,8,1,112808.18,17848.3,0,0,1,1,1,32,35,0
9995,0,0,800,2,1,0.0,167773.55,0,0,2,0,0,27,29,0
1929,0,1,484,3,0,134388.11,49954.79,1,0,1,1,0,52,54,1
7100,0,0,654,5,1,0.0,71492.28,0,0,1,0,1,32,37,0
5935,0,1,765,9,1,91835.16,138280.17,0,0,1,1,0,32,34,0
7914,1,1,805,6,0,143221.35,186035.72,1,0,2,1,0,22,24,0
178,0,1,606,5,0,190479.48,179351.89,1,0,2,1,0,32,36,0
3831,1,0,850,10,1,0.0,199775.67,0,0,2,0,1,27,29,0
5591,1,1,775,10,0,60205.2,14073.11,1,0,2,1,0,22,25,0
2202,1,1,600,4,1,143744.77,104076.51,0,0,2,1,0,32,35,0
1448,1,1,697,5,0,110802.03,50230.31,0,1,1,1,1,52,56,1
3073,1,0,740,8,1,105209.54,1852.58,0,0,1,1,0,27,30,0
8923,1,1,550,9,0,129847.75,197325.4,1,0,2,1,0,32,35,0
9636,0,0,547,2,1,0.0,65466.93,0,0,1,0,0,47,49,1
8933,1,0,713,4,0,122857.46,144682.17,0,1,2,1,0,22,26,1
5722,1,1,696,5,0,97036.22,152450.84,1,0,2,1,0,47,49,1
4362,1,0,781,9,0,82794.18,124720.68,1,0,1,1,0,47,48,1
1552,0,0,730,7,0,0.0,122398.84,0,1,2,0,1,47,52,0
4996,0,0,807,4,1,0.0,147007.33,0,0,2,0,1,32,36,0
2700,1,0,633,8,0,104944.1,97684.46,1,0,1,1,1,27,29,0
6923,1,0,678,2,1,0.0,43821.56,0,0,2,0,1,57,60,0
804,0,0,511,9,0,0.0,140676.98,0,1,2,0,1,27,29,0
9429,1,0,737,9,1,87542.89,42576.86,0,0,2,1,1,67,70,0
7953,1,0,746,2,0,107868.14,146192.4,1,0,2,1,1,32,33,0
657,0,1,549,6,0,193858.2,21600.11,0,1,1,1,1,22,25,0
6459,1,1,589,1,1,100895.54,68075.14,0,0,1,1,1,32,36,0
6722,0,1,824,3,0,27517.15,2746.41,1,0,2,1,1,72,77,0
2359,0,1,669,1,1,163159.85,15602.8,0,0,1,1,1,42,43,0
1331,1,0,640,8,0,0.0,89043.19,0,1,2,0,0,42,46,0
9363,1,1,684,3,1,137179.39,37264.11,0,0,1,1,1,32,35,0
4459,1,1,633,2,1,0.0,182258.17,0,0,2,0,0,32,37,0
8169,1,0,597,2,0,0.0,4700.66,0,1,2,0,1,32,33,0
2581,1,0,697,6,0,132591.36,7387.8,1,0,1,1,1,37,38,1
7115,1,0,764,1,1,129068.54,187905.12,0,0,2,1,1,37,39,0
4522,1,0,560,7,0,124995.98,114669.79,0,1,1,1,1,22,27,0
9292,1,1,636,5,1,117559.05,111573.3,0,0,2,1,1,32,36,0
796,0,1,761,8,0,108239.11,99444.02,1,0,2,1,0,32,36,0
7845,1,0,612,1,1,0.0,9209.21,0,0,2,0,1,37,38,0
6599,1,1,586,2,0,132450.24,36176.63,0,1,1,1,1,27,29,0
5894,0,0,605,10,0,150315.92,133486.36,0,1,1,1,1,47,48,0
3978,0,1,620,9,0,0.0,154882.79,0,1,2,0,0,18,21,0
5352,1,1,558,2,0,124227.14,111184.67,1,0,1,1,1,37,41,0
9624,1,0,573,8,1,154543.98,29586.73,0,0,1,1,0,42,47,0
6426,0,1,793,3,1,137817.52,83997.79,0,0,1,1,0,37,39,0
2816,1,1,694,1,0,95668.82,100335.55,1,0,2,1,0,32,37,0
9785,1,1,527,4,1,0.0,167183.07,0,0,2,0,0,37,39,1
5112,0,1,642,1,1,138023.79,117060.2,0,0,2,1,1,22,26,0
466,1,1,608,9,1,89968.69,68777.26,0,0,1,1,0,32,33,0
8184,1,0,621,2,0,0.0,171364.18,0,1,2,0,1,57,59,0
6086,1,1,482,7,0,156353.46,72643.95,1,0,1,1,0,42,45,1
3980,1,0,685,7,1,0.0,72852.74,0,0,1,0,0,37,40,1
7472,0,0,658,8,0,119327.93,119439.66,1,0,1,1,1,52,55,0
4653,1,0,734,3,0,92636.96,125671.29,0,1,2,1,1,37,39,0
1144,1,1,630,9,1,0.0,34338.04,0,0,2,0,1,42,43,0
622,0,0,656,10,0,167878.5,151887.16,0,1,1,1,1,37,40,0
9196,0,1,529,4,0,135759.4,112813.79,1,0,1,1,0,27,29,1
6179,0,0,850,4,0,97990.49,106691.02,1,0,2,1,0,37,40,0
1667,1,0,611,5,1,0.0,77677.14,0,0,1,0,0,42,46,1
3393,1,1,623,8,0,96759.42,174777.98,1,0,1,1,1,32,33,0
298,1,0,687,7,0,0.0,155853.52,0,1,3,0,0,42,44,1
3128,0,1,776,8,0,115130.34,129525.5,1,0,1,1,0,32,33,1
3416,0,1,578,6,0,63609.92,74965.61,0,1,1,1,0,37,40,1
8545,1,0,689,7,1,52016.08,72993.65,0,0,2,1,1,42,46,0
6044,1,1,629,6,1,0.0,93881.75,0,0,2,0,0,27,31,0
7338,1,0,676,8,1,82909.14,91817.38,0,0,1,1,0,32,34,1
392,1,1,752,3,0,183102.29,71557.12,1,0,1,1,1,37,38,0
5522,1,1,815,1,1,166115.42,67208.3,0,0,1,1,0,32,37,0
5163,1,1,608,7,1,79962.92,60901.72,0,0,2,1,0,27,31,0
6012,1,0,520,1,0,123086.39,41042.4,1,0,1,1,1,42,45,1
6537,1,0,625,7,1,115895.42,48486.25,0,0,1,1,0,32,37,0
5436,1,0,647,4,1,0.0,152323.04,0,0,1,0,0,32,33,0
4080,1,0,583,4,1,158978.79,12538.92,0,0,1,1,0,27,31,0
6497,1,0,595,4,0,96553.52,143952.24,1,0,2,1,0,42,44,1
9701,1,0,563,4,0,143680.47,63531.19,0,1,2,1,1,32,36,0
6101,1,1,796,2,1,137262.71,62905.29,0,0,2,1,0,27,30,0
4089,0,1,755,2,0,137430.82,176768.59,1,0,2,1,0,37,40,0
6146,1,0,530,7,0,0.0,104170.48,0,1,2,0,0,18,22,0
6539,1,1,546,4,1,165363.31,25744.13,0,0,2,1,1,32,34,1
4085,0,0,693,4,1,0.0,142331.39,0,0,2,0,1,37,39,0
542,1,1,622,9,1,0.0,153237.59,0,0,2,0,1,22,26,0
2930,1,1,744,4,0,96106.83,79812.77,1,0,1,1,1,27,32,0
1767,1,0,636,3,1,0.0,44756.25,0,0,2,0,1,32,34,0
7886,1,0,792,0,1,99045.93,47160.01,0,0,2,1,0,37,42,0
2030,1,1,520,4,1,156297.58,166102.61,0,0,2,1,1,32,33,0
9345,1,0,727,2,1,110997.76,101433.76,0,0,1,1,0,27,28,0
1893,0,0,634,8,0,76798.92,196021.73,1,0,1,1,0,27,31,0
3651,0,1,537,3,1,0.0,141023.01,0,0,2,0,0,37,38,0
988,1,1,569,0,0,151839.26,102299.81,0,1,1,1,0,32,34,1
1612,1,0,760,9,0,91502.99,117232.9,1,0,1,1,0,47,49,1
5091,0,0,474,9,1,0.0,63158.22,0,0,2,0,0,27,30,0
5248,1,1,633,5,1,0.0,137273.97,0,0,1,0,1,57,59,0
2660,1,0,729,4,1,140549.4,30990.16,0,0,1,1,0,57,62,1
6523,1,0,663,1,1,82228.67,71359.78,0,0,2,1,0,37,42,0
8878,0,0,812,1,0,92476.88,83247.14,0,1,1,1,0,22,24,0
8551,0,0,687,1,0,91219.29,158845.49,1,0,1,1,0,42,47,1
5839,0,1,669,3,0,88827.53,85250.77,0,1,1,1,0,47,51,1
3733,1,1,722,6,1,0.0,93917.68,0,0,1,0,1,42,46,1
1816,1,1,510,9,1,103324.78,46127.7,0,0,1,1,1,27,32,0
5504,1,1,704,10,0,122109.78,127654.37,0,1,1,1,1,22,24,0
4717,0,1,646,10,1,0.0,52795.15,0,0,2,0,1,18,18,0
1705,0,0,654,4,1,96974.97,141404.07,0,0,1,1,1,27,29,0
2543,1,1,549,9,0,95020.8,131710.59,1,0,3,1,1,37,41,1
5134,0,1,479,6,0,118433.94,160060.9,0,1,1,1,1,32,37,0
8520,0,1,631,7,1,0.0,125877.22,0,0,2,0,1,27,29,0
6099,0,0,570,5,0,86568.75,103660.31,1,0,1,1,1,52,57,0
4508,1,1,592,2,1,116498.22,144290.25,0,0,1,1,0,27,28,0
4104,1,1,683,0,0,148863.17,163911.32,0,1,1,1,1,37,41,0
2283,0,1,572,1,1,133043.66,111243.09,0,0,1,1,0,32,37,0
1736,0,1,642,8,1,117494.27,61977.82,0,0,1,1,0,27,30,0
1059,0,1,640,8,0,81677.22,34925.56,1,0,2,1,0,32,33,0
3767,0,1,584,4,0,82696.09,83058.14,0,1,2,1,0,32,36,0
5460,1,0,530,7,0,0.0,80619.09,0,1,2,0,0,32,36,0
6629,1,1,596,6,0,0.0,72402.0,0,1,2,0,1,52,57,0
3078,1,1,587,6,0,132603.36,55775.72,1,0,1,1,0,32,33,0
7316,1,0,502,6,0,125241.17,158736.07,1,0,2,1,1,32,33,0
2771,1,0,676,5,1,0.0,75465.41,0,0,2,0,1,27,32,0
9746,1,1,818,4,1,0.0,8037.03,0,0,2,0,1,32,36,0
7494,1,0,610,10,0,140363.95,129563.86,0,1,2,1,1,32,37,0
7828,0,1,605,10,1,0.0,97213.09,0,0,2,0,1,37,41,0
2453,1,0,734,0,1,139994.66,17744.72,0,0,1,1,0,27,29,0
8079,1,0,576,8,1,0.0,57802.62,0,0,2,0,1,47,50,0
977,1,0,586,8,1,132558.26,67046.83,0,0,1,1,0,42,43,1
2083,1,1,811,7,0,0.0,177519.39,0,1,2,0,1,37,39,0
9581,1,1,783,9,1,114135.17,153269.98,0,0,1,1,0,37,38,0
3492,1,1,570,6,0,85668.59,105525.36,1,0,1,1,0,32,35,0
8413,1,1,699,9,1,99339.0,68297.61,0,0,1,1,0,18,22,1
9105,1,0,656,6,0,59877.33,14032.62,0,1,1,1,0,32,34,1
492,1,0,710,2,1,156067.05,9983.88,0,0,1,1,1,37,41,0
5903,1,1,694,9,1,0.0,40463.03,0,0,2,0,0,37,40,0
3770,0,1,698,5,1,156265.31,1055.66,0,0,2,1,0,42,47,0
1603,1,0,571,4,1,108825.34,55558.51,0,0,3,1,0,37,42,1
2000,1,1,633,3,0,144164.29,158646.46,1,0,1,1,1,42,43,0
2464,0,1,629,2,1,0.0,77965.44,0,0,2,0,1,27,32,0
1996,1,0,584,5,1,95671.75,106564.88,0,0,2,1,1,42,44,0
6854,1,0,685,1,1,132667.17,41876.98,0,0,1,1,1,42,43,0
8646,0,0,636,10,1,124266.86,100566.81,0,0,1,1,0,18,20,0
2465,1,1,583,4,0,107041.3,5635.63,1,0,1,1,1,37,40,0
6613,0,0,502,3,1,139663.37,100995.11,0,0,1,1,1,62,64,0
5597,0,1,597,9,0,0.0,73181.39,0,1,3,0,1,32,35,1
7296,0,1,648,7,0,125681.51,129980.93,1,0,1,1,1,27,31,0
3647,1,0,770,9,1,110738.89,22666.77,0,0,1,1,0,67,70,1
7475,1,1,704,4,1,165438.26,120770.75,0,0,1,1,0,47,50,1
9805,1,0,637,9,1,166939.88,72504.76,0,0,1,1,1,32,36,0
1845,1,0,667,2,1,0.0,148608.39,0,0,2,0,1,47,48,0
4471,1,0,516,1,0,156674.2,118502.34,1,0,1,1,0,52,53,1
4855,0,1,706,2,0,93301.97,127187.04,1,0,2,1,1,22,23,0
6879,0,1,651,0,1,181821.96,36923.67,0,0,2,1,1,32,35,1
4114,1,1,667,4,1,0.0,131834.75,0,0,2,0,1,32,33,0
137,0,0,461,5,0,63663.93,167784.28,1,0,1,1,1,32,34,0
391,1,0,712,7,0,147199.07,84932.4,1,0,1,1,1,27,29,0
4795,1,0,705,5,1,149379.66,96075.55,0,0,2,1,0,37,39,0
1028,0,1,737,0,0,133377.8,64050.19,1,0,1,1,1,32,35,0
6053,0,1,452,1,0,98443.14,92033.98,1,0,2,1,0,47,52,0
6936,1,1,670,1,1,0.0,86413.11,0,0,2,0,1,32,33,0
2387,1,1,541,4,1,124547.13,94499.06,0,0,2,1,0,42,46,0
4174,1,1,712,3,1,102540.61,189680.79,0,0,1,1,1,27,29,0
2849,1,0,850,5,1,0.0,34827.43,0,0,2,0,1,37,41,0
9921,0,0,678,3,1,204510.94,738.88,0,0,1,1,1,47,49,1
3805,1,0,604,1,1,0.0,123207.17,0,0,2,0,0,37,40,0
1248,1,1,512,6,1,0.0,37654.31,0,0,2,0,0,22,24,0
8032,1,0,666,6,0,0.0,176692.87,0,1,2,0,0,32,36,0
9741,1,0,798,8,0,80204.11,70223.22,1,0,2,1,0,27,29,0
3590,0,0,446,4,1,105056.13,70613.52,0,0,1,1,0,47,51,0
4954,0,1,629,1,0,121151.05,119357.93,0,1,1,1,0,32,34,0
2337,1,1,640,7,1,154575.76,25722.28,0,0,1,1,0,32,33,1
4707,1,1,850,4,1,161256.53,140071.57,0,0,1,1,1,42,43,0
4915,1,0,734,10,0,91522.04,138835.91,1,0,2,1,1,42,47,0
8719,1,1,589,7,1,85146.48,86490.09,0,0,2,1,0,32,37,1
1535,0,0,573,4,0,152522.47,164038.07,1,0,1,1,1,42,47,1
6331,0,0,744,6,1,0.0,10662.58,0,0,1,0,0,37,39,0
7508,1,1,576,9,0,119530.52,119056.68,1,0,1,1,0,42,44,1
5218,1,1,724,5,1,97612.12,96498.14,0,0,1,1,1,27,28,0
9752,0,1,681,4,1,122781.51,140166.95,0,0,1,1,1,57,59,0
6534,1,0,489,8,1,103894.38,107625.46,0,0,2,1,1,42,47,0
5885,1,1,552,10,0,132271.12,46562.02,1,0,2,1,1,37,38,0
8013,1,0,747,10,1,0.0,50759.8,0,0,2,0,1,32,34,0
5544,1,1,710,3,1,130588.82,154997.64,0,0,1,1,1,37,38,0
2658,1,1,562,9,1,0.0,25858.68,0,0,1,0,1,27,29,0
3562,1,0,699,10,0,125837.86,189392.66,1,0,2,1,0,27,31,0
4906,1,1,590,3,0,0.0,83090.35,0,1,2,0,0,27,30,0
8608,0,1,602,2,0,71667.97,137111.89,1,0,2,1,0,37,38,0
6925,0,1,668,1,0,147167.25,141679.73,0,1,1,1,0,42,43,0
8068,0,0,530,5,1,0.0,121451.21,0,0,2,0,0,27,29,0
8833,1,1,753,4,1,0.0,106303.4,0,0,2,0,1,32,35,0
6707,0,1,662,0,1,98848.19,42730.12,0,0,1,1,1,62,64,0
4579,0,1,691,1,1,0.0,44653.5,0,0,2,0,0,37,38,0
1851,1,0,785,5,0,136624.6,169117.74,1,0,2,1,1,32,33,0
6756,1,1,812,3,0,127117.8,174822.74,0,1,2,1,1,37,38,0
1584,0,0,709,8,1,0.0,168035.62,0,0,2,0,0,42,43,1
9394,1,1,670,9,0,111677.88,178827.3,1,0,1,1,0,42,43,1
9779,1,0,732,9,1,0.0,183147.17,0,0,2,0,0,42,43,0
9169,0,0,681,8,1,154100.3,114659.81,0,0,1,1,0,42,43,0
9891,1,1,662,4,0,155187.3,48930.8,0,1,1,1,0,32,37,0
2840,1,0,558,1,0,108262.87,6935.31,1,0,1,1,1,27,32,0
7277,1,1,594,2,1,133853.27,65361.66,0,0,1,1,1,32,35,0
5756,1,1,717,9,1,90305.76,124626.57,0,0,1,1,1,47,50,0
2537,0,1,691,3,1,0.0,194930.3,0,0,1,0,1,57,58,1
2609,1,1,600,1,1,0.0,101986.16,0,0,1,0,1,27,32,0
703,0,0,594,2,0,126615.94,123214.74,0,1,2,1,1,47,49,0
2157,1,1,608,5,1,0.0,178504.29,0,0,2,0,0,37,42,0
1159,1,0,434,9,0,125801.03,60891.8,1,0,2,1,0,57,58,1
8499,1,1,712,7,0,93978.96,60651.77,1,0,2,1,0,32,37,0
5145,1,0,485,3,1,134467.26,113266.09,0,0,1,1,1,22,25,0
8005,1,1,615,5,1,0.0,164886.64,0,0,2,0,1,42,45,0
1194,1,0,363,6,0,146098.43,100615.14,0,1,3,1,0,27,28,1
7306,1,1,687,7,1,108116.66,27411.19,0,0,1,1,1,27,28,0
7048,0,0,785,2,0,121691.54,81778.72,0,1,2,1,0,27,31,0
9189,1,1,628,4,0,0.0,176750.81,0,1,2,0,1,27,28,0
874,1,1,561,7,1,0.0,7797.01,0,0,2,0,0,27,28,0
2198,1,1,614,2,0,127283.78,31302.35,0,1,1,1,1,32,35,0
1786,1,1,713,3,0,114446.84,87308.18,1,0,2,1,1,37,40,0
2091,1,1,667,9,0,0.0,68873.8,0,1,2,0,0,37,39,0
3504,0,1,543,5,1,137482.19,62389.35,0,0,1,1,0,32,35,0
9118,0,0,703,6,1,0.0,33606.52,0,0,2,0,0,27,32,0
3807,1,0,594,10,0,0.0,58332.91,0,1,2,0,0,37,38,0
8254,1,1,750,7,1,136492.92,26500.29,0,0,3,1,1,32,36,1
578,0,1,755,4,1,123217.66,144183.1,0,0,2,1,1,27,30,0
7655,1,0,614,4,1,72594.0,76042.48,0,0,1,1,1,37,38,0
4831,1,1,660,4,0,0.0,129149.06,0,1,2,0,0,27,30,0
9247,1,1,762,1,1,139432.55,85606.83,0,0,1,1,1,18,20,0
3006,1,1,683,4,1,0.0,171716.81,0,0,2,0,0,37,39,0
9653,1,0,480,7,1,0.0,170332.67,0,0,1,0,0,37,40,1
4497,1,0,701,6,1,86167.82,153342.38,0,0,1,1,0,37,42,0
2420,0,0,580,0,0,136820.99,108528.74,0,1,1,1,1,52,57,0
6264,1,1,445,3,1,0.0,180012.39,0,0,2,0,1,32,37,0
6626,1,0,657,6,0,112119.48,17536.82,0,1,1,1,0,37,41,0
4587,1,0,602,0,1,0.0,101274.17,0,0,2,0,1,22,25,0
7717,0,1,684,9,1,100249.41,67599.69,0,0,2,1,1,27,32,0
7085,1,1,805,6,0,151802.29,46791.09,1,0,1,1,0,52,56,1
8530,0,1,603,9,1,0.0,148516.79,0,0,1,0,0,42,45,0
3809,0,1,701,0,0,150844.94,127623.36,1,0,1,1,1,37,41,0
9464,0,1,664,7,1,0.0,35611.35,0,0,1,0,1,22,24,0
5864,0,1,748,3,1,95297.11,171515.84,0,0,1,1,0,37,40,0
6031,1,1,487,8,0,145729.71,41365.85,0,1,1,1,0,32,33,0
8061,1,0,730,6,0,140094.59,172450.04,0,1,1,1,0,37,39,1
1114,1,0,731,8,0,132312.06,106663.46,1,0,1,1,0,18,21,1
2765,0,1,660,7,1,0.0,146585.53,0,0,2,0,1,37,38,0
4257,1,0,596,9,0,134208.25,13455.43,0,1,1,1,1,72,76,0
3016,1,1,674,8,0,85957.88,8757.39,1,0,2,1,0,42,43,0
59,1,0,511,4,0,0.0,1643.11,0,1,1,0,0,62,66,1
2197,1,1,773,2,0,118079.47,143007.49,1,0,4,1,1,42,47,1
8129,1,1,695,4,0,65521.2,1243.97,0,1,1,1,1,37,39,0
2353,1,0,637,2,0,157929.45,145134.49,0,1,1,1,1,42,45,1
2475,1,0,739,8,1,0.0,191557.1,0,0,2,0,0,32,37,1
7875,1,1,641,5,0,122947.92,99154.86,1,0,1,1,1,27,32,0
3485,1,1,784,2,0,70233.74,179252.73,1,0,2,1,1,27,28,0
284,1,1,807,7,1,118274.71,25885.72,0,0,1,1,1,37,42,0
6850,1,0,716,1,1,0.0,152108.47,0,0,1,0,1,42,44,0
8203,1,0,589,4,0,0.0,144181.48,0,1,2,0,0,22,27,0
7780,1,1,757,0,1,0.0,37460.05,0,0,2,0,0,42,46,0
4303,0,1,544,2,0,108895.93,69228.2,1,0,1,1,0,42,44,1
3410,0,0,598,7,0,131769.04,184980.23,1,0,1,1,0,42,46,1
3780,0,1,624,0,1,0.0,112104.55,0,0,2,0,0,32,37,0
6696,0,0,646,2,1,0.0,198208.0,0,0,2,0,0,32,33,0
2881,1,0,694,8,0,98218.04,182354.46,1,0,2,1,0,32,37,1
2459,1,1,513,10,0,0.0,52952.24,0,1,2,0,1,87,88,0
2554,1,1,727,8,0,0.0,198446.91,0,1,1,0,1,67,71,1
4446,1,1,739,1,1,0.0,164484.78,0,0,2,0,1,27,29,0
3195,1,0,690,3,1,118097.87,61257.83,0,0,1,1,0,22,26,0
6249,1,1,590,3,1,0.0,171774.5,0,0,2,0,0,42,47,0
241,1,1,662,4,0,0.0,136259.65,0,1,2,0,0,37,38,0
4758,1,0,743,8,0,92716.96,33693.78,0,1,1,1,1,32,36,0
2672,0,1,799,7,0,0.0,140780.8,0,1,2,0,1,32,35,0
6520,0,0,669,4,0,112650.89,166386.22,1,0,1,1,0,47,50,1
8698,1,0,751,3,0,99773.85,54865.92,0,1,2,1,0,32,37,0
6956,1,1,738,8,0,127290.61,16081.62,0,1,1,1,0,32,35,0
9549,1,1,569,7,1,0.0,52534.81,0,0,2,0,0,42,43,0
1102,1,1,703,9,0,0.0,50679.48,0,1,2,0,0,27,29,0
9453,1,1,599,5,1,0.0,30546.4,0,0,2,0,0,22,27,0
7617,1,0,610,4,1,87262.4,182720.07,0,0,2,1,0,22,27,0
1568,0,1,713,6,1,115029.4,191521.32,0,0,1,1,0,52,53,1
7480,1,1,567,8,0,153137.74,88659.07,0,1,1,1,0,32,35,0
4867,1,0,522,3,0,95022.57,129107.59,1,0,1,1,1,32,37,0
4744,1,0,511,8,0,122950.31,181258.76,0,1,1,1,1,52,57,0
5745,1,0,749,1,0,124209.02,167179.48,0,1,1,1,1,42,43,0
6167,0,1,773,2,1,145578.28,186172.85,0,0,1,1,1,62,64,0
1817,0,1,531,3,1,114590.58,75585.48,0,0,1,1,0,27,29,0
7006,1,1,751,1,1,114974.24,125920.54,0,0,1,1,0,42,43,0
6061,1,1,754,7,0,157691.98,133600.89,0,1,2,1,0,37,39,1
9727,1,1,773,7,0,138150.57,177357.16,0,1,1,1,1,42,43,0
7454,1,0,778,1,0,151958.19,131238.37,1,0,3,1,1,32,35,1
544,1,1,721,0,0,169312.13,109078.35,0,1,1,1,0,47,51,1
9710,1,0,575,8,1,137936.94,84475.13,0,0,1,1,1,52,57,0
6003,1,0,701,2,1,0.0,47856.78,0,0,1,0,0,37,41,0
9634,1,0,669,6,1,113000.66,40467.82,0,0,1,1,0,27,31,0
9321,1,1,636,6,1,0.0,2382.61,0,0,2,0,1,27,31,0
3862,0,0,780,3,1,0.0,182156.81,0,0,2,0,0,32,37,1
2712,1,0,608,9,1,0.0,125062.02,0,0,2,0,1,27,28,0
5469,1,1,591,5,1,0.0,155492.87,0,0,2,0,1,42,45,0
5039,0,0,612,2,1,126473.33,147545.65,0,0,1,1,1,62,63,0
7067,1,0,729,1,0,0.0,149535.97,0,1,2,0,1,37,42,0
1937,1,0,728,9,0,150412.14,170764.08,1,0,2,1,0,32,33,0
158,1,0,586,2,0,0.0,92067.35,0,1,2,0,1,27,28,0
7341,1,1,689,4,1,0.0,196112.45,0,0,2,0,0,37,39,0
5068,1,0,587,8,0,134980.74,123309.57,1,0,1,1,1,42,45,1
8154,1,0,606,3,0,147386.72,45482.04,0,1,3,1,0,22,25,1
